hour_of_the_day,day_of_the_week,client_user,client_host,client_ip,CONNECT_DATA_SERVICE_NAME,client_program,CONNECT_DATA_INSTANCE_NAME,service_name,oracle_sid,hostname,type
11.8225,1,,,,,,,INT11R2,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.822777777777777,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.829166666666666,1,sysctl,db-51220.cern.ch,137.138.161.92,devdb11_s.cern.ch,perl,DEVDB112,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.829722222222221,1,,,,,,,DEVDB112,DEVDB12_RAC13,itrac1316.cern.ch,dbconnection
11.822222222222223,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.822777777777777,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.823055555555555,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.829166666666666,1,,,,,,,INT2R1,INT2R_RAC13,itrac1307.cern.ch,dbconnection
11.832222222222223,1,jps001,__jdbc__,188.184.140.90,devdb11_s.cern.ch,JDBC Thin Client,,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.8225,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.822777777777777,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.829166666666666,1,machryso,__jdbc__,128.141.162.187,devdb11_s.cern.ch,JDBC Thin Client,DEVDB112,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.829166666666666,1,machryso,__jdbc__,128.141.162.187,devdb11_s.cern.ch,JDBC Thin Client,,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1316.cern.ch,dbconnection
11.8225,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.822777777777777,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.829444444444444,1,jps001,__jdbc__,188.184.140.90,devdb11_s.cern.ch,JDBC Thin Client,,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.83,1,,,,,,,DEVDB111,DEVDB12_RAC13,itrac1316.cern.ch,dbconnection
11.8225,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.823055555555555,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.831388888888888,1,,,,,,,DEVDB112,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.831388888888888,1,,,,,,,DEVDB112,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.822222222222223,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.822777777777777,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.829166666666666,1,machryso,__jdbc__,128.141.162.187,devdb11_s.cern.ch,JDBC Thin Client,DEVDB112,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.829166666666666,1,machryso,__jdbc__,128.141.162.187,devdb11_s.cern.ch,JDBC Thin Client,,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1316.cern.ch,dbconnection
4.45,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\kernel\exe\Evolynx-serveur.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.457777777777778,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4750000000000005,1,,,,,,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.452777777777778,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4675,1,,,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.483055555555556,1,,,,,,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.446666666666667,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.455277777777778,1,wls,__jdbc__,188.185.79.71,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.470277777777778,1,zabbix,ssm.cern.ch,172.26.104.244,,sqlplus,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.484166666666667,1,,,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4494444444444445,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4558333333333335,1,,,,,,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4719444444444445,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.485277777777778,1,oracle,itrac1328.cern.ch,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.444444444444445,1,flume,__jdbc__,10.16.6.145,,JDBC Thin Client,,C,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.453611111111111,1,zabbix,ssm.cern.ch,172.26.104.244,,sqlplus,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4686111111111115,1,oracle,itrac1328.cern.ch,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.483333333333333,1,Syst?me,YECCP08-PS0,10.11.5.108,,C:\Program?Files??x86?\Microsoft?SQL?Server\MSSQL.1\MSSQL\Binn\sqlservr.exe,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.443888888888889,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.453333333333333,1,oracle,itrac1328.cern.ch,10.16.6.228,,perl,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4675,1,,,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.483055555555556,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.445,1,,,,,,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.455,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.469166666666667,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.483333333333333,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\kernel\exe\Evolynx-serveur.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.450555555555556,1,wls,__jdbc__,188.185.79.71,,APEX Listener,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.458055555555556,1,YSCCP-20000$,__jdbc__,172.18.161.8,,JDBC Thin Client,,susitst,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.476388888888889,1,,,,,,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.486111111111112,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.451944444444445,1,oracle,itrac1328.cern.ch,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.463333333333334,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.479444444444445,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.452777777777778,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.466666666666667,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\kernel\exe\Evolynx-serveur.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.481111111111111,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.486111111111112,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.446111111111112,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.455277777777778,1,wls,__jdbc__,188.185.79.71,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.470277777777778,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.484166666666667,1,,,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.450833333333334,1,,,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.462777777777778,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.477777777777778,1,flume,__jdbc__,10.16.6.145,,JDBC Thin Client,,C,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.486944444444444,1,zabbix,ssm.cern.ch,172.26.104.244,,sqlplus,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.450833333333334,1,,,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.461111111111111,1,flume,__jdbc__,10.16.6.145,,JDBC Thin Client,,C,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4775,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.492222222222222,1,,,,,,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.493333333333333,1,,,,,,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.490833333333334,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.5008333333333335,1,,,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.452777777777778,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.466388888888889,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.480277777777778,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.487222222222222,1,zabbix,ssm.cern.ch,172.26.104.244,,sqlplus,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.498055555555555,1,,,,,,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.486111111111112,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.492222222222222,1,YSCCP-20000$,__jdbc__,172.18.161.8,,JDBC Thin Client,,susitst,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.496944444444445,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.496111111111111,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.494166666666667,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.491388888888889,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.501944444444445,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.488611111111111,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4944444444444445,1,flume,__jdbc__,10.16.6.145,,JDBC Thin Client,,C,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.5,1,,,,,,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.452777777777778,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.466944444444445,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.481388888888889,1,,,,,,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4911111111111115,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\kernel\exe\Evolynx-serveur.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.5008333333333335,1,,,,,,,,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.491944444444444,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.491944444444444,1,cern,YECCP01-PS0,10.11.5.3,,C:\Program?Files??x86?\Siemens\WinCC\bin\gscrt.exe,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.452222222222223,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.465,1,oracle,itrac50096.cern.ch,10.16.8.137,,perl,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.48,1,oracle,itrac1328.cern.ch,10.16.6.228,,perl,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4875,1,oracle,itrac1328.cern.ch,10.16.6.228,,perl,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.450833333333334,1,,,,,,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.460555555555556,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.477222222222222,1,,,,,,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.45,1,Syst?me,YECCP08-PS0,10.11.5.108,,C:\Program?Files??x86?\Microsoft?SQL?Server\MSSQL.1\MSSQL\Binn\sqlservr.exe,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.456111111111111,1,,,,,,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4725,1,oracle,itrac1328.cern.ch,10.16.6.228,,perl,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.485833333333334,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.486111111111112,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.499722222222222,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.452777777777778,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.466666666666667,1,Syst?me,YECCP08-PS0,10.11.5.108,,C:\Program?Files??x86?\Microsoft?SQL?Server\MSSQL.1\MSSQL\Binn\sqlservr.exe,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.480833333333334,1,,,,,,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.490277777777778,1,oracle,itrac1328.cern.ch,10.16.6.228,,perl,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.500277777777778,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\kernel\exe\Evolynx-serveur.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.494166666666667,1,flume,__jdbc__,10.16.6.145,,JDBC Thin Client,,C,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.4944444444444445,1,flume,__jdbc__,10.16.6.145,,JDBC Thin Client,,C,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.495,1,oracle,itrac50096.cern.ch,10.16.8.137,,perl,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
11.822777777777777,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.823055555555555,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.831388888888888,1,oracle,itrac1317.cern.ch,,,,,,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.831944444444444,1,sysctl,db-51220.cern.ch,137.138.161.92,devdb11_s.cern.ch,perl,,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
4.45,1,Syst?me,YECCP08-PS0,10.11.5.108,,C:\Program?Files??x86?\Microsoft?SQL?Server\MSSQL.1\MSSQL\Binn\sqlservr.exe,,ZORATST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.456666666666667,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\kernel\exe\Evolynx-serveur.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.474722222222223,1,SYSTEM,YSCCP-00008,172.18.161.29,,C:\Program?Files\Evolynx\Kernel\exe\Evolynx-Frontal.exe,,SUSITST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.486111111111112,1,inforops,__jdbc__,137.138.161.94,,JDBC Thin Client,,EDMSTST,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
4.494166666666667,1,flume,__jdbc__,10.16.6.145,,JDBC Thin Client,,C,ZORATST_RAC13,itrac1328.cern.ch,dbconnection
11.83361111111111,1,root,srv-c2f45-32-01,10.176.136.66,int2r.cern.ch,python,,int2r.cern.ch,INT2R_RAC13,itrac1307.cern.ch,dbconnection
11.834444444444445,1,,,,,,,INTR1,INT8R_RAC13,itrac1312.cern.ch,dbconnection
11.83388888888889,1,,,,,,,DEVDB112,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.823611111111111,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.832777777777778,1,wls,__jdbc__,137.138.161.63,ppt_service_test.WORLD,JDBC Thin Client,,ppt_service_test.WORLD,AISDBD_RAC13,itrac1311.cern.ch,dbconnection
11.83388888888889,1,mrao,rao-vm.cern.ch,188.184.87.0,int2r_lb.cern.ch,python,,int2r_lb.cern.ch,INT2R_RAC13,itrac1307.cern.ch,dbconnection
11.831944444444444,1,,,,,,,DEVDB12U2,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.8325,1,,,,,,,C2CSTDEV1,CASTRINT_RAC13,itrac1327.cern.ch,dbconnection
11.823611111111111,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.8325,1,,,,,,,CASTRINT2,CASTRINT_RAC13,itrac1329.cern.ch,dbconnection
11.833333333333334,1,oracle,itrac1318.cern.ch,10.16.6.164,int8r.cern.ch,oracle,INT8R1,int8r.cern.ch,INT8R_RAC13,itrac1312.cern.ch,dbconnection
11.83361111111111,1,jps001,__jdbc__,188.184.140.90,devdb11_s.cern.ch,JDBC Thin Client,,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
11.823333333333332,1,merge,pcamsj2.cern.ch,137.138.188.167,int11r.cern.ch,python,INT11R2,int11r.cern.ch,INT11R_RAC13,itrac1325.cern.ch,dbconnection
11.8325,1,,,,,,,CASTRINT2,CASTRINT_RAC13,itrac1329.cern.ch,dbconnection
11.833333333333334,1,oracle,itrac1318.cern.ch,10.16.6.164,int8r.cern.ch,oracle,,int8r.cern.ch,INT8R_RAC13,itrac1312.cern.ch,dbconnection
11.833333333333334,1,_crabserver,vocms0117.cern.ch,128.142.147.131,devdb11_s.cern.ch,python,DEVDB112,devdb11_s.cern.ch,DEVDB12_RAC13,itrac1317.cern.ch,dbconnection
